transaction_id,transaction_time,customer_id,region,amount,date,hour
298079,2025-12-23 01:06:24.615012,2691,South,993.95,2025-12-23,1
592719,2025-12-23 01:06:24.615012,545,West,541.4,2025-12-23,1
397955,2025-12-23 01:06:24.615012,940,East,4702.57,2025-12-23,1
580706,2025-12-23 01:06:24.615012,2398,North,4547.93,2025-12-23,1
835062,2025-12-23 01:06:24.615012,3668,West,433.25,2025-12-23,1
224133,2025-12-23 01:06:24.615012,3654,East,4475.96,2025-12-23,1
244898,2025-12-23 01:06:24.615012,1386,North,1352.7,2025-12-23,1
232087,2025-12-23 01:06:24.615012,3180,East,415.43,2025-12-23,1
597555,2025-12-23 01:06:24.615012,1855,South,2905.1,2025-12-23,1
797567,2025-12-23 01:06:24.615012,410,West,438.15,2025-12-23,1
986256,2025-12-23 01:06:24.615012,4091,North,2875.88,2025-12-23,1
590326,2025-12-23 01:06:24.615012,2723,South,588.35,2025-12-23,1
563990,2025-12-23 01:06:24.615012,2453,West,1902.99,2025-12-23,1
202770,2025-12-23 01:06:24.615012,727,West,4738.98,2025-12-23,1
983468,2025-12-23 01:06:24.615012,3783,North,3017.83,2025-12-23,1
915871,2025-12-23 01:06:24.615012,4490,East,1206.16,2025-12-23,1
915968,2025-12-23 01:06:24.615012,2946,East,3448.04,2025-12-23,1
693984,2025-12-23 01:06:24.615012,1330,West,2787.41,2025-12-23,1
992247,2025-12-23 01:06:24.615012,1471,West,4929.56,2025-12-23,1
459828,2025-12-23 01:06:24.615012,3025,South,4651.47,2025-12-23,1
122473,2025-12-23 01:06:24.615012,3788,East,3120.42,2025-12-23,1
359014,2025-12-23 01:06:24.615012,1036,North,4012.45,2025-12-23,1
178635,2025-12-23 01:06:24.615012,2470,East,2139.16,2025-12-23,1
795609,2025-12-23 01:06:24.615012,1761,North,1998.85,2025-12-23,1
156227,2025-12-23 01:06:24.615012,3644,North,4990.84,2025-12-23,1
702141,2025-12-23 01:06:24.615012,405,East,3660.3,2025-12-23,1
201503,2025-12-23 01:06:24.615012,1063,South,3950.72,2025-12-23,1
444561,2025-12-23 01:06:24.615012,3425,South,1213.13,2025-12-23,1
318366,2025-12-23 01:06:24.615012,493,West,292.84,2025-12-23,1
703041,2025-12-23 01:06:24.615012,790,South,1762.85,2025-12-23,1
405009,2025-12-23 01:06:24.615012,830,South,4609.47,2025-12-23,1
366166,2025-12-23 01:06:24.615012,4615,West,3086.45,2025-12-23,1
158201,2025-12-23 01:06:24.615012,823,North,1106.2,2025-12-23,1
137305,2025-12-23 01:06:24.615012,2069,North,2965.71,2025-12-23,1
933757,2025-12-23 01:06:24.615012,89,West,1623.37,2025-12-23,1
466751,2025-12-23 01:06:24.615012,4480,North,4250.0,2025-12-23,1
374346,2025-12-23 01:06:24.615012,3160,West,1884.49,2025-12-23,1
805936,2025-12-23 01:06:24.615012,4168,West,1019.76,2025-12-23,1
971961,2025-12-23 01:06:24.615012,3413,South,4983.19,2025-12-23,1
582612,2025-12-23 01:06:24.615012,4506,South,3308.47,2025-12-23,1
201266,2025-12-23 01:06:24.615012,1342,North,3004.47,2025-12-23,1
627338,2025-12-23 01:06:24.615012,4825,West,1634.6,2025-12-23,1
542422,2025-12-23 01:06:24.615012,2011,East,3207.96,2025-12-23,1
123821,2025-12-23 01:06:24.615012,1260,East,340.77,2025-12-23,1
627520,2025-12-23 01:06:24.615012,4610,East,3756.72,2025-12-23,1
448009,2025-12-23 01:06:24.615012,341,South,225.99,2025-12-23,1
810221,2025-12-23 01:06:24.615012,3846,South,102.47,2025-12-23,1
356982,2025-12-23 01:06:24.615012,3313,West,2526.72,2025-12-23,1
998693,2025-12-23 01:06:24.615012,3946,West,134.54,2025-12-23,1
826252,2025-12-23 01:06:24.615012,3840,West,3990.52,2025-12-23,1
546647,2025-12-23 01:06:24.615012,2337,East,1588.26,2025-12-23,1
606994,2025-12-23 01:06:24.615012,2241,South,4778.31,2025-12-23,1
637658,2025-12-23 01:06:24.615012,1239,North,4405.24,2025-12-23,1
916979,2025-12-23 01:06:24.615012,4529,South,2529.07,2025-12-23,1
300595,2025-12-23 01:06:24.615012,3859,South,3926.58,2025-12-23,1
675478,2025-12-23 01:06:24.615012,2557,South,1748.42,2025-12-23,1
319752,2025-12-23 01:06:24.615012,4116,West,2627.89,2025-12-23,1
550939,2025-12-23 01:06:24.615012,2294,East,3736.26,2025-12-23,1
397143,2025-12-23 01:06:24.615012,2451,West,3496.02,2025-12-23,1
345306,2025-12-23 01:06:24.615012,2925,East,1556.95,2025-12-23,1
570396,2025-12-23 01:06:24.615012,4098,East,4762.21,2025-12-23,1
913591,2025-12-23 01:06:24.615012,3007,South,572.75,2025-12-23,1
835484,2025-12-23 01:06:24.615012,4893,East,2901.21,2025-12-23,1
901052,2025-12-23 01:06:24.615012,2696,South,931.31,2025-12-23,1
551333,2025-12-23 01:06:24.615012,726,East,4409.87,2025-12-23,1
533751,2025-12-23 01:06:24.615012,2258,West,3512.02,2025-12-23,1
621890,2025-12-23 01:06:24.615012,2179,South,955.67,2025-12-23,1
380216,2025-12-23 01:06:24.615012,3605,North,536.43,2025-12-23,1
610376,2025-12-23 01:06:24.615012,2933,West,4627.57,2025-12-23,1
265818,2025-12-23 01:06:24.615012,2685,East,390.15,2025-12-23,1
384853,2025-12-23 01:06:24.615012,4308,East,165.95,2025-12-23,1
126208,2025-12-23 01:06:24.615012,2187,North,1116.85,2025-12-23,1
810137,2025-12-23 01:06:24.615012,4977,West,2682.57,2025-12-23,1
133752,2025-12-23 01:06:24.615012,4942,East,2249.26,2025-12-23,1
175262,2025-12-23 01:06:24.615012,2081,South,4132.71,2025-12-23,1
649076,2025-12-23 01:06:24.615012,1390,West,1266.99,2025-12-23,1
373537,2025-12-23 01:06:24.615012,4411,West,2163.64,2025-12-23,1
608966,2025-12-23 01:06:24.615012,4846,East,3084.69,2025-12-23,1
297438,2025-12-23 01:06:24.615012,4341,West,1950.94,2025-12-23,1
379679,2025-12-23 01:06:24.615012,4874,South,2611.98,2025-12-23,1
550801,2025-12-23 01:06:24.615012,2741,West,2443.07,2025-12-23,1
987494,2025-12-23 01:06:24.615012,1260,South,1992.15,2025-12-23,1
595728,2025-12-23 01:06:24.615012,1715,South,1002.27,2025-12-23,1
972391,2025-12-23 01:06:24.615012,4869,South,2551.02,2025-12-23,1
470456,2025-12-23 01:06:24.615012,4631,East,2535.41,2025-12-23,1
733470,2025-12-23 01:06:24.615012,2334,South,4811.98,2025-12-23,1
864119,2025-12-23 01:06:24.615012,2707,North,1491.65,2025-12-23,1
725969,2025-12-23 01:06:24.615012,4898,East,2801.5,2025-12-23,1
359607,2025-12-23 01:06:24.615012,4199,East,4599.53,2025-12-23,1
843734,2025-12-23 01:06:24.615012,3811,West,1201.16,2025-12-23,1
709800,2025-12-23 01:06:24.615012,561,South,872.08,2025-12-23,1
105224,2025-12-23 01:06:24.615012,4503,West,2052.75,2025-12-23,1
994467,2025-12-23 01:06:24.615012,2240,West,1812.98,2025-12-23,1
116826,2025-12-23 01:06:24.615012,1189,North,3904.57,2025-12-23,1
370205,2025-12-23 01:06:24.615012,1678,North,2002.91,2025-12-23,1
285662,2025-12-23 01:06:24.615012,1446,South,2513.49,2025-12-23,1
684258,2025-12-23 01:06:24.615012,3027,West,3512.27,2025-12-23,1
468517,2025-12-23 01:06:24.615012,194,South,4277.21,2025-12-23,1
153221,2025-12-23 01:06:24.615012,2586,South,4972.68,2025-12-23,1
187222,2025-12-23 01:06:24.615012,4886,South,2656.26,2025-12-23,1
771836,2025-12-23 01:06:24.615012,1845,South,1602.04,2025-12-23,1
480852,2025-12-23 01:06:24.615012,1340,South,4237.62,2025-12-23,1
311468,2025-12-23 01:06:24.615012,492,North,3215.68,2025-12-23,1
802257,2025-12-23 01:06:24.615012,1613,West,4319.49,2025-12-23,1
157658,2025-12-23 01:06:24.616012,3792,West,1393.47,2025-12-23,1
641038,2025-12-23 01:06:24.616012,4100,South,465.55,2025-12-23,1
988950,2025-12-23 01:06:24.616012,3465,East,3810.46,2025-12-23,1
650897,2025-12-23 01:06:24.616012,1296,South,2850.68,2025-12-23,1
582340,2025-12-23 01:06:24.616012,3996,West,245.31,2025-12-23,1
810260,2025-12-23 01:06:24.616012,3334,North,2766.01,2025-12-23,1
370312,2025-12-23 01:06:24.616012,2349,North,4889.76,2025-12-23,1
175047,2025-12-23 01:06:24.616012,1889,East,2257.51,2025-12-23,1
909657,2025-12-23 01:06:24.616012,497,North,1789.73,2025-12-23,1
170389,2025-12-23 01:06:24.616012,3080,East,536.97,2025-12-23,1
875095,2025-12-23 01:06:24.616012,2817,West,393.65,2025-12-23,1
861210,2025-12-23 01:06:24.616012,3140,South,260.43,2025-12-23,1
397062,2025-12-23 01:06:24.616012,928,South,4230.27,2025-12-23,1
771205,2025-12-23 01:06:24.616012,98,East,3220.78,2025-12-23,1
209916,2025-12-23 01:06:24.616012,2304,East,2795.48,2025-12-23,1
615247,2025-12-23 01:06:24.616012,4887,South,3032.88,2025-12-23,1
812873,2025-12-23 01:06:24.616012,1670,South,2997.86,2025-12-23,1
930769,2025-12-23 01:06:24.616012,3659,North,1518.11,2025-12-23,1
530424,2025-12-23 01:06:24.616012,1854,East,830.28,2025-12-23,1
585724,2025-12-23 01:06:24.616012,4431,South,4569.3,2025-12-23,1
935349,2025-12-23 01:06:24.616012,961,South,952.31,2025-12-23,1
964472,2025-12-23 01:06:24.616012,3864,South,4511.53,2025-12-23,1
777179,2025-12-23 01:06:24.616012,4259,East,4348.96,2025-12-23,1
637063,2025-12-23 01:06:24.616012,4236,East,2032.18,2025-12-23,1
373248,2025-12-23 01:06:24.616012,3515,West,3843.95,2025-12-23,1
544702,2025-12-23 01:06:24.616012,3498,West,4581.57,2025-12-23,1
930438,2025-12-23 01:06:24.616012,1809,East,1722.4,2025-12-23,1
265723,2025-12-23 01:06:24.616012,3158,North,3291.48,2025-12-23,1
552801,2025-12-23 01:06:24.616012,2456,South,526.01,2025-12-23,1
672879,2025-12-23 01:06:24.616012,1225,East,2431.73,2025-12-23,1
714190,2025-12-23 01:06:24.616012,4347,West,2344.25,2025-12-23,1
390983,2025-12-23 01:06:24.616012,48,South,2454.95,2025-12-23,1
964023,2025-12-23 01:06:24.616012,2666,West,4433.53,2025-12-23,1
897125,2025-12-23 01:06:24.616012,1889,East,4657.82,2025-12-23,1
360167,2025-12-23 01:06:24.616012,1001,East,3590.75,2025-12-23,1
589571,2025-12-23 01:06:24.616012,4930,East,3881.04,2025-12-23,1
680431,2025-12-23 01:06:24.616012,4461,East,3953.53,2025-12-23,1
383008,2025-12-23 01:06:24.616012,4857,North,1350.89,2025-12-23,1
148713,2025-12-23 01:06:24.616012,2733,East,804.17,2025-12-23,1
278798,2025-12-23 01:06:24.616012,4863,South,3106.08,2025-12-23,1
199236,2025-12-23 01:06:24.616012,3819,West,3113.13,2025-12-23,1
182006,2025-12-23 01:06:24.616012,979,North,2514.68,2025-12-23,1
669803,2025-12-23 01:06:24.616012,4692,South,3660.56,2025-12-23,1
410537,2025-12-23 01:06:24.616012,1518,East,4510.42,2025-12-23,1
854813,2025-12-23 01:06:24.616012,2577,South,3054.4,2025-12-23,1
181629,2025-12-23 01:06:24.616012,2666,East,4578.61,2025-12-23,1
261488,2025-12-23 01:06:24.616012,921,West,3842.65,2025-12-23,1
209651,2025-12-23 01:06:24.616012,3602,East,2085.92,2025-12-23,1
300557,2025-12-23 01:06:24.616012,652,South,2201.59,2025-12-23,1
791333,2025-12-23 01:06:24.616012,3333,West,2346.31,2025-12-23,1
755287,2025-12-23 01:06:24.616012,2410,West,2649.39,2025-12-23,1
601644,2025-12-23 01:06:24.616012,4896,West,3714.33,2025-12-23,1
177547,2025-12-23 01:06:24.616012,4634,West,2486.31,2025-12-23,1
948790,2025-12-23 01:06:24.616012,4976,North,4713.29,2025-12-23,1
146199,2025-12-23 01:06:24.616012,1728,West,3976.92,2025-12-23,1
221579,2025-12-23 01:06:24.616012,4699,South,1148.86,2025-12-23,1
820398,2025-12-23 01:06:24.616012,3666,East,2705.58,2025-12-23,1
113058,2025-12-23 01:06:24.616012,1757,North,146.68,2025-12-23,1
926769,2025-12-23 01:06:24.616012,1720,North,4659.3,2025-12-23,1
397705,2025-12-23 01:06:24.616012,4651,North,4740.36,2025-12-23,1
555019,2025-12-23 01:06:24.616012,656,South,3266.92,2025-12-23,1
541755,2025-12-23 01:06:24.616012,2947,West,4205.15,2025-12-23,1
734143,2025-12-23 01:06:24.616012,395,West,227.48,2025-12-23,1
109331,2025-12-23 01:06:24.616012,4496,West,2506.65,2025-12-23,1
832941,2025-12-23 01:06:24.616012,2574,East,4163.6,2025-12-23,1
100227,2025-12-23 01:06:24.616012,1437,West,4773.03,2025-12-23,1
822599,2025-12-23 01:06:24.616012,4891,East,2477.69,2025-12-23,1
341767,2025-12-23 01:06:24.616012,3553,South,585.18,2025-12-23,1
664955,2025-12-23 01:06:24.616012,3308,East,4037.86,2025-12-23,1
554297,2025-12-23 01:06:24.616012,931,East,196.26,2025-12-23,1
530176,2025-12-23 01:06:24.616012,3178,South,1688.39,2025-12-23,1
290982,2025-12-23 01:06:24.616012,991,West,953.68,2025-12-23,1
843102,2025-12-23 01:06:24.616012,3925,North,4738.25,2025-12-23,1
200878,2025-12-23 01:06:24.616012,949,West,1960.33,2025-12-23,1
170386,2025-12-23 01:06:24.616012,1670,South,1255.28,2025-12-23,1
833500,2025-12-23 01:06:24.616012,4773,North,1806.98,2025-12-23,1
570718,2025-12-23 01:06:24.616012,2595,West,1667.59,2025-12-23,1
166413,2025-12-23 01:06:24.616012,3634,North,1636.19,2025-12-23,1
394258,2025-12-23 01:06:24.616012,2278,South,433.74,2025-12-23,1
724761,2025-12-23 01:06:24.616012,770,East,3077.82,2025-12-23,1
723631,2025-12-23 01:06:24.616012,2399,West,1742.83,2025-12-23,1
419112,2025-12-23 01:06:24.616012,285,East,2952.25,2025-12-23,1
484867,2025-12-23 01:06:24.616012,3290,East,2801.08,2025-12-23,1
722382,2025-12-23 01:06:24.616012,709,West,2597.53,2025-12-23,1
141322,2025-12-23 01:06:24.616012,3517,West,1663.76,2025-12-23,1
105348,2025-12-23 01:06:24.616012,1955,South,3243.84,2025-12-23,1
905870,2025-12-23 01:06:24.616012,1169,West,1965.75,2025-12-23,1
891225,2025-12-23 01:06:24.616012,1178,East,1497.69,2025-12-23,1
354174,2025-12-23 01:06:24.616012,4018,South,3953.16,2025-12-23,1
358246,2025-12-23 01:06:24.616012,4554,South,1254.23,2025-12-23,1
247899,2025-12-23 01:06:24.616012,4393,East,4739.02,2025-12-23,1
134552,2025-12-23 01:06:24.616012,2922,South,675.69,2025-12-23,1
389517,2025-12-23 01:06:24.616012,1250,East,3982.03,2025-12-23,1
566438,2025-12-23 01:06:24.616012,3229,East,2932.98,2025-12-23,1
481973,2025-12-23 01:06:24.616012,1837,North,2895.35,2025-12-23,1
815099,2025-12-23 01:06:24.616012,116,East,3756.6,2025-12-23,1
619657,2025-12-23 01:06:24.616012,3658,West,3656.02,2025-12-23,1
849364,2025-12-23 01:06:24.616012,1681,North,2975.13,2025-12-23,1
168596,2025-12-23 01:06:24.616012,4198,North,4353.19,2025-12-23,1
590819,2025-12-23 01:06:24.616012,494,North,3471.25,2025-12-23,1
123324,2025-12-23 01:06:24.616012,2798,East,4334.91,2025-12-23,1
321111,2025-12-23 01:06:24.616012,3480,North,4110.87,2025-12-23,1
677746,2025-12-23 01:06:24.616012,3800,East,1028.0,2025-12-23,1
780035,2025-12-23 01:06:24.616012,2710,South,2440.89,2025-12-23,1
372753,2025-12-23 01:06:24.616012,4529,West,1431.32,2025-12-23,1
163325,2025-12-23 01:06:24.616012,3332,West,3874.18,2025-12-23,1
482322,2025-12-23 01:06:24.616012,3011,South,2400.75,2025-12-23,1
433573,2025-12-23 01:06:24.616012,2531,North,3421.89,2025-12-23,1
263317,2025-12-23 01:06:24.616012,2598,North,540.58,2025-12-23,1
504701,2025-12-23 01:06:24.616012,3982,North,2908.75,2025-12-23,1
162687,2025-12-23 01:06:24.616012,2282,East,3525.75,2025-12-23,1
949943,2025-12-23 01:06:24.616012,3058,East,456.64,2025-12-23,1
705038,2025-12-23 01:06:24.616012,4509,West,1545.62,2025-12-23,1
331887,2025-12-23 01:06:24.616012,1590,West,4545.41,2025-12-23,1
124295,2025-12-23 01:06:24.616012,2845,North,1250.88,2025-12-23,1
327617,2025-12-23 01:06:24.616012,1139,West,4198.39,2025-12-23,1
131584,2025-12-23 01:06:24.616012,4333,South,1099.06,2025-12-23,1
349914,2025-12-23 01:06:24.616012,1892,East,4736.42,2025-12-23,1
967483,2025-12-23 01:06:24.616012,1710,East,2228.15,2025-12-23,1
204484,2025-12-23 01:06:24.616012,2542,East,2317.92,2025-12-23,1
404016,2025-12-23 01:06:24.616012,3,North,381.99,2025-12-23,1
656951,2025-12-23 01:06:24.616012,721,South,642.08,2025-12-23,1
616871,2025-12-23 01:06:24.616012,2130,West,3180.26,2025-12-23,1
138472,2025-12-23 01:06:24.616012,4440,East,3812.57,2025-12-23,1
843300,2025-12-23 01:06:24.616012,693,North,4138.33,2025-12-23,1
231817,2025-12-23 01:06:24.616012,3270,North,964.35,2025-12-23,1
419095,2025-12-23 01:06:24.616012,3346,South,2731.54,2025-12-23,1
298368,2025-12-23 01:06:24.616012,3841,North,3268.08,2025-12-23,1
790133,2025-12-23 01:06:24.616012,4473,West,2972.13,2025-12-23,1
960955,2025-12-23 01:06:24.616012,2206,North,3462.79,2025-12-23,1
556691,2025-12-23 01:06:24.616012,1210,North,4560.63,2025-12-23,1
737348,2025-12-23 01:06:24.616012,606,East,4244.58,2025-12-23,1
934519,2025-12-23 01:06:24.616012,4186,South,3415.67,2025-12-23,1
849426,2025-12-23 01:06:24.616012,2217,North,1495.47,2025-12-23,1
949455,2025-12-23 01:06:24.616012,3268,East,2698.2,2025-12-23,1
422984,2025-12-23 01:06:24.616012,1447,West,159.38,2025-12-23,1
642031,2025-12-23 01:06:24.616012,2386,West,1287.81,2025-12-23,1
199093,2025-12-23 01:06:24.616012,2499,West,1454.39,2025-12-23,1
810388,2025-12-23 01:06:24.616012,3425,West,565.57,2025-12-23,1
334903,2025-12-23 01:06:24.616012,3048,South,835.39,2025-12-23,1
203072,2025-12-23 01:06:24.616012,4571,North,1062.15,2025-12-23,1
479447,2025-12-23 01:06:24.616012,1635,West,2738.35,2025-12-23,1
433451,2025-12-23 01:06:24.616012,2613,West,1614.21,2025-12-23,1
575711,2025-12-23 01:06:24.616012,3108,East,585.3,2025-12-23,1
861287,2025-12-23 01:06:24.616012,4577,South,4722.95,2025-12-23,1
994993,2025-12-23 01:06:24.616012,2868,West,1207.71,2025-12-23,1
859946,2025-12-23 01:06:24.616012,3168,South,1057.41,2025-12-23,1
396471,2025-12-23 01:06:24.616012,4412,East,4887.29,2025-12-23,1
991772,2025-12-23 01:06:24.616012,1711,North,3669.54,2025-12-23,1
546411,2025-12-23 01:06:24.616012,3953,East,1653.13,2025-12-23,1
399495,2025-12-23 01:06:24.616012,2309,East,4647.16,2025-12-23,1
411477,2025-12-23 01:06:24.616012,882,South,3245.65,2025-12-23,1
686077,2025-12-23 01:06:24.616012,2558,South,1241.29,2025-12-23,1
357642,2025-12-23 01:06:24.616012,1177,West,1944.96,2025-12-23,1
997189,2025-12-23 01:06:24.616012,4820,East,1375.63,2025-12-23,1
428731,2025-12-23 01:06:24.616012,1969,North,3728.71,2025-12-23,1
347018,2025-12-23 01:06:24.616012,530,North,1303.38,2025-12-23,1
147558,2025-12-23 01:06:24.616012,2175,West,673.13,2025-12-23,1
467371,2025-12-23 01:06:24.616012,195,West,3477.28,2025-12-23,1
826503,2025-12-23 01:06:24.616012,1500,North,4541.36,2025-12-23,1
405860,2025-12-23 01:06:24.616012,1280,South,2751.92,2025-12-23,1
370534,2025-12-23 01:06:24.616012,704,East,2608.92,2025-12-23,1
623206,2025-12-23 01:06:24.616012,1633,North,3775.79,2025-12-23,1
360338,2025-12-23 01:06:24.616012,3625,North,3442.11,2025-12-23,1
399484,2025-12-23 01:06:24.616012,4228,South,2482.34,2025-12-23,1
304974,2025-12-23 01:06:24.616012,902,West,1239.33,2025-12-23,1
474895,2025-12-23 01:06:24.616012,610,West,1239.14,2025-12-23,1
824206,2025-12-23 01:06:24.616012,2153,West,2816.23,2025-12-23,1
864462,2025-12-23 01:06:24.616012,1646,South,4788.99,2025-12-23,1
991370,2025-12-23 01:06:24.616012,3261,North,3528.88,2025-12-23,1
466458,2025-12-23 01:06:24.616012,3256,South,2286.98,2025-12-23,1
804801,2025-12-23 01:06:24.616012,751,North,3951.44,2025-12-23,1
453911,2025-12-23 01:06:24.616012,3738,West,603.56,2025-12-23,1
937352,2025-12-23 01:06:24.616012,3631,South,1638.81,2025-12-23,1
347086,2025-12-23 01:06:24.616012,3409,South,219.87,2025-12-23,1
393460,2025-12-23 01:06:24.616012,4111,South,1029.68,2025-12-23,1
699447,2025-12-23 01:06:24.616012,1702,East,2506.48,2025-12-23,1
652858,2025-12-23 01:06:24.616012,4760,East,1107.59,2025-12-23,1
602722,2025-12-23 01:06:24.616012,3816,South,1336.34,2025-12-23,1
968109,2025-12-23 01:06:24.616012,4276,West,4634.4,2025-12-23,1
387801,2025-12-23 01:06:24.616012,1754,South,796.8,2025-12-23,1
651554,2025-12-23 01:06:24.616012,748,East,4543.61,2025-12-23,1
213714,2025-12-23 01:06:24.616012,1609,South,3483.91,2025-12-23,1
854280,2025-12-23 01:06:24.616012,4796,East,4044.32,2025-12-23,1
820005,2025-12-23 01:06:24.616012,584,East,1277.83,2025-12-23,1
262346,2025-12-23 01:06:24.616012,3859,South,3898.06,2025-12-23,1
325719,2025-12-23 01:06:24.616012,1980,East,1302.6,2025-12-23,1
983258,2025-12-23 01:06:24.616012,2116,East,2317.62,2025-12-23,1
334125,2025-12-23 01:06:24.616012,2409,West,4942.3,2025-12-23,1
286811,2025-12-23 01:06:24.616012,3236,South,1813.39,2025-12-23,1
960907,2025-12-23 01:06:24.616012,28,North,2349.59,2025-12-23,1
623490,2025-12-23 01:06:24.616012,602,South,2885.45,2025-12-23,1
798947,2025-12-23 01:06:24.616012,1594,West,823.14,2025-12-23,1
171739,2025-12-23 01:06:24.616012,1409,South,1596.18,2025-12-23,1
484184,2025-12-23 01:06:24.616012,2914,West,4281.7,2025-12-23,1
345400,2025-12-23 01:06:24.616012,4915,South,4762.6,2025-12-23,1
332416,2025-12-23 01:06:24.616012,1496,West,1496.11,2025-12-23,1
810060,2025-12-23 01:06:24.616012,2488,North,2443.96,2025-12-23,1
891593,2025-12-23 01:06:24.616012,458,East,550.98,2025-12-23,1
512683,2025-12-23 01:06:24.616012,33,South,2280.32,2025-12-23,1
104760,2025-12-23 01:06:24.616012,2761,North,3518.93,2025-12-23,1
868996,2025-12-23 01:06:24.616012,2178,South,4854.23,2025-12-23,1
325954,2025-12-23 01:06:24.616012,3457,East,3404.91,2025-12-23,1
462864,2025-12-23 01:06:24.616012,4687,East,1825.52,2025-12-23,1
994636,2025-12-23 01:06:24.616012,2809,East,2067.73,2025-12-23,1
579171,2025-12-23 01:06:24.616012,1956,West,4916.8,2025-12-23,1
219414,2025-12-23 01:06:24.616012,3925,North,3537.18,2025-12-23,1
868114,2025-12-23 01:06:24.616012,4840,West,1110.93,2025-12-23,1
311335,2025-12-23 01:06:24.616012,619,North,4350.03,2025-12-23,1
878663,2025-12-23 01:06:24.616012,4666,North,877.51,2025-12-23,1
942871,2025-12-23 01:06:24.616012,3195,South,2585.7,2025-12-23,1
334025,2025-12-23 01:06:24.616012,1749,South,1400.2,2025-12-23,1
846547,2025-12-23 01:06:24.616012,4016,East,2411.03,2025-12-23,1
831268,2025-12-23 01:06:24.616012,4907,South,1846.93,2025-12-23,1
585484,2025-12-23 01:06:24.616012,1166,West,4018.81,2025-12-23,1
583428,2025-12-23 01:06:24.616012,1520,North,4951.11,2025-12-23,1
292610,2025-12-23 01:06:24.616012,4744,West,3141.66,2025-12-23,1
568288,2025-12-23 01:06:24.616012,4535,West,3158.84,2025-12-23,1
436660,2025-12-23 01:06:24.616012,4002,North,3811.32,2025-12-23,1
310357,2025-12-23 01:06:24.616012,1958,East,1796.02,2025-12-23,1
612878,2025-12-23 01:06:24.616012,3389,West,3298.89,2025-12-23,1
415759,2025-12-23 01:06:24.616012,1853,North,241.75,2025-12-23,1
815455,2025-12-23 01:06:24.616012,4466,South,1646.3,2025-12-23,1
785823,2025-12-23 01:06:24.616012,1849,East,2402.7,2025-12-23,1
177114,2025-12-23 01:06:24.616012,3205,North,4975.75,2025-12-23,1
716980,2025-12-23 01:06:24.616012,764,West,1798.96,2025-12-23,1
688461,2025-12-23 01:06:24.616012,3630,West,1973.13,2025-12-23,1
631285,2025-12-23 01:06:24.616012,2295,East,2811.79,2025-12-23,1
364322,2025-12-23 01:06:24.616012,3902,East,2919.44,2025-12-23,1
976528,2025-12-23 01:06:24.616012,3780,South,1903.9,2025-12-23,1
732942,2025-12-23 01:06:24.616012,1906,West,2215.06,2025-12-23,1
586334,2025-12-23 01:06:24.616012,3132,North,1970.44,2025-12-23,1
482481,2025-12-23 01:06:24.616012,2046,North,1223.33,2025-12-23,1
649281,2025-12-23 01:06:24.616012,4204,East,2471.98,2025-12-23,1
605712,2025-12-23 01:06:24.616012,3533,East,332.17,2025-12-23,1
984719,2025-12-23 01:06:24.616012,2436,South,4668.01,2025-12-23,1
214828,2025-12-23 01:06:24.616012,621,North,1711.86,2025-12-23,1
735151,2025-12-23 01:06:24.616012,2906,East,237.29,2025-12-23,1
375364,2025-12-23 01:06:24.616012,4773,South,2803.39,2025-12-23,1
554117,2025-12-23 01:06:24.616012,1595,North,4752.68,2025-12-23,1
255648,2025-12-23 01:06:24.616012,3903,West,3485.78,2025-12-23,1
889774,2025-12-23 01:06:24.616012,524,North,2779.56,2025-12-23,1
640798,2025-12-23 01:06:24.616012,3166,South,1977.94,2025-12-23,1
559322,2025-12-23 01:06:24.616012,2279,West,2576.14,2025-12-23,1
568223,2025-12-23 01:06:24.616012,986,East,3352.12,2025-12-23,1
626221,2025-12-23 01:06:24.616012,400,North,1675.64,2025-12-23,1
889182,2025-12-23 01:06:24.616012,1004,West,2572.44,2025-12-23,1
798801,2025-12-23 01:06:24.616012,1887,North,4943.24,2025-12-23,1
898563,2025-12-23 01:06:24.616012,4287,North,1857.7,2025-12-23,1
878249,2025-12-23 01:06:24.616012,2078,South,4266.34,2025-12-23,1
207966,2025-12-23 01:06:24.616012,3286,East,1543.85,2025-12-23,1
870550,2025-12-23 01:06:24.616012,1489,South,727.53,2025-12-23,1
840023,2025-12-23 01:06:24.616012,2790,North,1252.4,2025-12-23,1
906339,2025-12-23 01:06:24.616012,2527,South,3685.41,2025-12-23,1
848025,2025-12-23 01:06:24.616012,4177,North,1879.46,2025-12-23,1
147186,2025-12-23 01:06:24.616012,3101,West,3482.2,2025-12-23,1
651138,2025-12-23 01:06:24.616012,4114,North,4137.17,2025-12-23,1
641717,2025-12-23 01:06:24.616012,552,West,3228.83,2025-12-23,1
528422,2025-12-23 01:06:24.616012,271,West,2594.98,2025-12-23,1
720760,2025-12-23 01:06:24.616012,4850,North,3169.39,2025-12-23,1
845945,2025-12-23 01:06:24.616012,2600,West,2000.84,2025-12-23,1
696184,2025-12-23 01:06:24.616012,3909,South,1717.05,2025-12-23,1
334274,2025-12-23 01:06:24.616012,4392,South,103.32,2025-12-23,1
909017,2025-12-23 01:06:24.616012,4571,West,1720.23,2025-12-23,1
496435,2025-12-23 01:06:24.616012,531,West,2295.11,2025-12-23,1
524145,2025-12-23 01:06:24.616012,1815,East,996.17,2025-12-23,1
