order_id,order_date,customer_id,product,quantity,price,year,month
1079,2024-01-03,C003,Keyboard,1,1500,2024,1
1080,2024-01-02,C002,Mouse,2,800,2024,1
1081,2024-01-01,C001,Laptop,1,55000,2024,1
1082,2024-01-03,C003,Keyboard,1,1500,2024,1
1083,2024-01-02,C002,Mouse,2,800,2024,1
1084,2024-01-02,C002,Mouse,2,800,2024,1
1085,2024-01-03,C001,Monitor,1,12000,2024,1
1086,2024-01-01,C001,Laptop,1,55000,2024,1
1087,2024-01-02,C002,Mouse,2,800,2024,1
1088,2024-01-03,C003,Keyboard,1,1500,2024,1
1089,2024-01-03,C001,Monitor,1,12000,2024,1
1090,2024-01-01,C001,Laptop,1,55000,2024,1
1091,2024-01-04,C004,Headphones,1,2500,2024,1
1092,2024-01-03,C003,Keyboard,1,1500,2024,1
1093,2024-01-02,C002,Mouse,2,800,2024,1
1094,2024-01-02,C002,Mouse,2,800,2024,1
1095,2024-01-03,C003,Keyboard,1,1500,2024,1
1096,2024-01-02,C002,Mouse,2,800,2024,1
1097,2024-01-03,C001,Monitor,1,12000,2024,1
1098,2024-01-01,C001,Laptop,1,55000,2024,1
1099,2024-01-03,C001,Monitor,1,12000,2024,1
1100,2024-01-02,C002,Mouse,2,800,2024,1
1101,2024-01-04,C004,Headphones,1,2500,2024,1
1102,2024-01-01,C001,Laptop,1,55000,2024,1
1103,2024-01-01,C001,Laptop,1,55000,2024,1
1104,2024-01-03,C003,Keyboard,1,1500,2024,1
1105,2024-01-03,C003,Keyboard,1,1500,2024,1
1106,2024-01-04,C004,Headphones,1,2500,2024,1
1107,2024-01-01,C001,Laptop,1,55000,2024,1
1108,2024-01-04,C004,Headphones,1,2500,2024,1
1109,2024-01-03,C003,Keyboard,1,1500,2024,1
1110,2024-01-03,C003,Keyboard,1,1500,2024,1
1111,2024-01-01,C001,Laptop,1,55000,2024,1
1112,2024-01-03,C001,Monitor,1,12000,2024,1
1113,2024-01-02,C002,Mouse,2,800,2024,1
1114,2024-01-03,C003,Keyboard,1,1500,2024,1
1115,2024-01-03,C003,Keyboard,1,1500,2024,1
1116,2024-01-03,C001,Monitor,1,12000,2024,1
1117,2024-01-03,C001,Monitor,1,12000,2024,1
1118,2024-01-04,C004,Headphones,1,2500,2024,1
1119,2024-01-04,C004,Headphones,1,2500,2024,1
1120,2024-01-02,C002,Mouse,2,800,2024,1
1121,2024-01-02,C002,Mouse,2,800,2024,1
1122,2024-01-01,C001,Laptop,1,55000,2024,1
1123,2024-01-04,C004,Headphones,1,2500,2024,1
1124,2024-01-03,C003,Keyboard,1,1500,2024,1
1125,2024-01-04,C004,Headphones,1,2500,2024,1
1126,2024-01-03,C003,Keyboard,1,1500,2024,1
1127,2024-01-03,C001,Monitor,1,12000,2024,1
1128,2024-01-04,C004,Headphones,1,2500,2024,1
1129,2024-01-03,C001,Monitor,1,12000,2024,1
1130,2024-01-02,C002,Mouse,2,800,2024,1
1131,2024-01-02,C002,Mouse,2,800,2024,1
1132,2024-01-01,C001,Laptop,1,55000,2024,1
1133,2024-01-04,C004,Headphones,1,2500,2024,1
1134,2024-01-03,C001,Monitor,1,12000,2024,1
1135,2024-01-03,C003,Keyboard,1,1500,2024,1
1136,2024-01-02,C002,Mouse,2,800,2024,1
1137,2024-01-02,C002,Mouse,2,800,2024,1
1138,2024-01-03,C003,Keyboard,1,1500,2024,1
1139,2024-01-03,C001,Monitor,1,12000,2024,1
1140,2024-01-03,C001,Monitor,1,12000,2024,1
1141,2024-01-04,C004,Headphones,1,2500,2024,1
1142,2024-01-04,C004,Headphones,1,2500,2024,1
1143,2024-01-01,C001,Laptop,1,55000,2024,1
1144,2024-01-02,C002,Mouse,2,800,2024,1
1145,2024-01-04,C004,Headphones,1,2500,2024,1
1146,2024-01-03,C001,Monitor,1,12000,2024,1
1147,2024-01-03,C003,Keyboard,1,1500,2024,1
1148,2024-01-03,C001,Monitor,1,12000,2024,1
1149,2024-01-02,C002,Mouse,2,800,2024,1
1150,2024-01-03,C001,Monitor,1,12000,2024,1
1151,2024-01-01,C001,Laptop,1,55000,2024,1
1152,2024-01-02,C002,Mouse,2,800,2024,1
1153,2024-01-03,C003,Keyboard,1,1500,2024,1
1154,2024-01-01,C001,Laptop,1,55000,2024,1
1155,2024-01-02,C002,Mouse,2,800,2024,1
1156,2024-01-03,C003,Keyboard,1,1500,2024,1
1157,2024-01-01,C001,Laptop,1,55000,2024,1
1158,2024-01-01,C001,Laptop,1,55000,2024,1
1159,2024-01-02,C002,Mouse,2,800,2024,1
1160,2024-01-04,C004,Headphones,1,2500,2024,1
1161,2024-01-01,C001,Laptop,1,55000,2024,1
1162,2024-01-01,C001,Laptop,1,55000,2024,1
1163,2024-01-03,C003,Keyboard,1,1500,2024,1
1164,2024-01-03,C001,Monitor,1,12000,2024,1
1165,2024-01-02,C002,Mouse,2,800,2024,1
1166,2024-01-02,C002,Mouse,2,800,2024,1
1167,2024-01-04,C004,Headphones,1,2500,2024,1
1168,2024-01-04,C004,Headphones,1,2500,2024,1
1169,2024-01-02,C002,Mouse,2,800,2024,1
1170,2024-01-04,C004,Headphones,1,2500,2024,1
1171,2024-01-03,C003,Keyboard,1,1500,2024,1
1172,2024-01-02,C002,Mouse,2,800,2024,1
1173,2024-01-04,C004,Headphones,1,2500,2024,1
1174,2024-01-02,C002,Mouse,2,800,2024,1
1175,2024-01-03,C001,Monitor,1,12000,2024,1
1176,2024-01-01,C001,Laptop,1,55000,2024,1
1177,2024-01-02,C002,Mouse,2,800,2024,1
1178,2024-01-01,C001,Laptop,1,55000,2024,1
1179,2024-01-04,C004,Headphones,1,2500,2024,1
1180,2024-01-01,C001,Laptop,1,55000,2024,1
1181,2024-01-02,C002,Mouse,2,800,2024,1
1182,2024-01-03,C001,Monitor,1,12000,2024,1
1183,2024-01-04,C004,Headphones,1,2500,2024,1
1184,2024-01-02,C002,Mouse,2,800,2024,1
1185,2024-01-04,C004,Headphones,1,2500,2024,1
1186,2024-01-03,C003,Keyboard,1,1500,2024,1
1187,2024-01-01,C001,Laptop,1,55000,2024,1
1188,2024-01-03,C003,Keyboard,1,1500,2024,1
1189,2024-01-02,C002,Mouse,2,800,2024,1
1190,2024-01-03,C001,Monitor,1,12000,2024,1
1191,2024-01-04,C004,Headphones,1,2500,2024,1
1192,2024-01-01,C001,Laptop,1,55000,2024,1
1193,2024-01-04,C004,Headphones,1,2500,2024,1
1194,2024-01-02,C002,Mouse,2,800,2024,1
1195,2024-01-04,C004,Headphones,1,2500,2024,1
1196,2024-01-01,C001,Laptop,1,55000,2024,1
1197,2024-01-02,C002,Mouse,2,800,2024,1
1198,2024-01-04,C004,Headphones,1,2500,2024,1
1199,2024-01-03,C001,Monitor,1,12000,2024,1
1200,2024-01-02,C002,Mouse,2,800,2024,1
1201,2024-01-02,C002,Mouse,2,800,2024,1
1202,2024-01-03,C001,Monitor,1,12000,2024,1
1203,2024-01-03,C003,Keyboard,1,1500,2024,1
1204,2024-01-01,C001,Laptop,1,55000,2024,1
1205,2024-01-03,C003,Keyboard,1,1500,2024,1
1206,2024-01-04,C004,Headphones,1,2500,2024,1
1207,2024-01-03,C001,Monitor,1,12000,2024,1
1208,2024-01-03,C003,Keyboard,1,1500,2024,1
1209,2024-01-02,C002,Mouse,2,800,2024,1
1210,2024-01-04,C004,Headphones,1,2500,2024,1
1211,2024-01-04,C004,Headphones,1,2500,2024,1
1212,2024-01-03,C003,Keyboard,1,1500,2024,1
1213,2024-01-03,C003,Keyboard,1,1500,2024,1
1214,2024-01-03,C001,Monitor,1,12000,2024,1
1215,2024-01-01,C001,Laptop,1,55000,2024,1
1216,2024-01-03,C003,Keyboard,1,1500,2024,1
1217,2024-01-03,C003,Keyboard,1,1500,2024,1
1218,2024-01-02,C002,Mouse,2,800,2024,1
1219,2024-01-04,C004,Headphones,1,2500,2024,1
1220,2024-01-01,C001,Laptop,1,55000,2024,1
1221,2024-01-02,C002,Mouse,2,800,2024,1
1222,2024-01-03,C001,Monitor,1,12000,2024,1
1223,2024-01-03,C001,Monitor,1,12000,2024,1
1224,2024-01-03,C003,Keyboard,1,1500,2024,1
1225,2024-01-03,C003,Keyboard,1,1500,2024,1
1226,2024-01-03,C001,Monitor,1,12000,2024,1
1227,2024-01-03,C003,Keyboard,1,1500,2024,1
1228,2024-01-01,C001,Laptop,1,55000,2024,1
1229,2024-01-03,C003,Keyboard,1,1500,2024,1
1230,2024-01-04,C004,Headphones,1,2500,2024,1
1231,2024-01-03,C003,Keyboard,1,1500,2024,1
1232,2024-01-02,C002,Mouse,2,800,2024,1
1233,2024-01-01,C001,Laptop,1,55000,2024,1
1234,2024-01-02,C002,Mouse,2,800,2024,1
1235,2024-01-02,C002,Mouse,2,800,2024,1
1236,2024-01-04,C004,Headphones,1,2500,2024,1
1237,2024-01-01,C001,Laptop,1,55000,2024,1
1238,2024-01-01,C001,Laptop,1,55000,2024,1
1239,2024-01-01,C001,Laptop,1,55000,2024,1
1240,2024-01-01,C001,Laptop,1,55000,2024,1
1241,2024-01-01,C001,Laptop,1,55000,2024,1
1242,2024-01-04,C004,Headphones,1,2500,2024,1
1243,2024-01-03,C003,Keyboard,1,1500,2024,1
1244,2024-01-02,C002,Mouse,2,800,2024,1
1245,2024-01-01,C001,Laptop,1,55000,2024,1
1246,2024-01-03,C003,Keyboard,1,1500,2024,1
1247,2024-01-03,C003,Keyboard,1,1500,2024,1
1248,2024-01-02,C002,Mouse,2,800,2024,1
1249,2024-01-04,C004,Headphones,1,2500,2024,1
1250,2024-01-03,C001,Monitor,1,12000,2024,1
1251,2024-01-03,C001,Monitor,1,12000,2024,1
1252,2024-01-03,C003,Keyboard,1,1500,2024,1
1253,2024-01-02,C002,Mouse,2,800,2024,1
1254,2024-01-03,C001,Monitor,1,12000,2024,1
1255,2024-01-03,C003,Keyboard,1,1500,2024,1
1256,2024-01-04,C004,Headphones,1,2500,2024,1
1257,2024-01-03,C001,Monitor,1,12000,2024,1
1258,2024-01-03,C003,Keyboard,1,1500,2024,1
1259,2024-01-03,C003,Keyboard,1,1500,2024,1
1260,2024-01-01,C001,Laptop,1,55000,2024,1
1261,2024-01-04,C004,Headphones,1,2500,2024,1
1262,2024-01-01,C001,Laptop,1,55000,2024,1
1263,2024-01-02,C002,Mouse,2,800,2024,1
1264,2024-01-01,C001,Laptop,1,55000,2024,1
1265,2024-01-01,C001,Laptop,1,55000,2024,1
1266,2024-01-03,C001,Monitor,1,12000,2024,1
1267,2024-01-03,C003,Keyboard,1,1500,2024,1
1268,2024-01-04,C004,Headphones,1,2500,2024,1
1269,2024-01-01,C001,Laptop,1,55000,2024,1
1270,2024-01-04,C004,Headphones,1,2500,2024,1
1271,2024-01-01,C001,Laptop,1,55000,2024,1
1272,2024-01-02,C002,Mouse,2,800,2024,1
1273,2024-01-01,C001,Laptop,1,55000,2024,1
1274,2024-01-03,C001,Monitor,1,12000,2024,1
1275,2024-01-03,C003,Keyboard,1,1500,2024,1
1276,2024-01-02,C002,Mouse,2,800,2024,1
1277,2024-01-01,C001,Laptop,1,55000,2024,1
1278,2024-01-04,C004,Headphones,1,2500,2024,1
1279,2024-01-02,C002,Mouse,2,800,2024,1
1280,2024-01-02,C002,Mouse,2,800,2024,1
1281,2024-01-01,C001,Laptop,1,55000,2024,1
1282,2024-01-02,C002,Mouse,2,800,2024,1
1283,2024-01-04,C004,Headphones,1,2500,2024,1
1284,2024-01-02,C002,Mouse,2,800,2024,1
1285,2024-01-04,C004,Headphones,1,2500,2024,1
1286,2024-01-01,C001,Laptop,1,55000,2024,1
1287,2024-01-03,C003,Keyboard,1,1500,2024,1
1288,2024-01-02,C002,Mouse,2,800,2024,1
1289,2024-01-03,C003,Keyboard,1,1500,2024,1
1290,2024-01-04,C004,Headphones,1,2500,2024,1
1291,2024-01-02,C002,Mouse,2,800,2024,1
1292,2024-01-03,C001,Monitor,1,12000,2024,1
1293,2024-01-03,C003,Keyboard,1,1500,2024,1
1294,2024-01-02,C002,Mouse,2,800,2024,1
1295,2024-01-03,C003,Keyboard,1,1500,2024,1
1296,2024-01-02,C002,Mouse,2,800,2024,1
1297,2024-01-01,C001,Laptop,1,55000,2024,1
1298,2024-01-03,C003,Keyboard,1,1500,2024,1
1299,2024-01-03,C001,Monitor,1,12000,2024,1
1300,2024-01-03,C001,Monitor,1,12000,2024,1
1301,2024-01-04,C004,Headphones,1,2500,2024,1
1302,2024-01-02,C002,Mouse,2,800,2024,1
1303,2024-01-03,C003,Keyboard,1,1500,2024,1
1304,2024-01-04,C004,Headphones,1,2500,2024,1
1305,2024-01-03,C003,Keyboard,1,1500,2024,1
1306,2024-01-02,C002,Mouse,2,800,2024,1
1307,2024-01-03,C001,Monitor,1,12000,2024,1
1308,2024-01-01,C001,Laptop,1,55000,2024,1
1309,2024-01-03,C001,Monitor,1,12000,2024,1
1310,2024-01-04,C004,Headphones,1,2500,2024,1
1311,2024-01-01,C001,Laptop,1,55000,2024,1
1312,2024-01-04,C004,Headphones,1,2500,2024,1
1313,2024-01-02,C002,Mouse,2,800,2024,1
1314,2024-01-01,C001,Laptop,1,55000,2024,1
1315,2024-01-04,C004,Headphones,1,2500,2024,1
1316,2024-01-02,C002,Mouse,2,800,2024,1
1317,2024-01-03,C001,Monitor,1,12000,2024,1
1318,2024-01-02,C002,Mouse,2,800,2024,1
1319,2024-01-03,C003,Keyboard,1,1500,2024,1
1320,2024-01-02,C002,Mouse,2,800,2024,1
1321,2024-01-02,C002,Mouse,2,800,2024,1
1322,2024-01-03,C003,Keyboard,1,1500,2024,1
1323,2024-01-04,C004,Headphones,1,2500,2024,1
1324,2024-01-04,C004,Headphones,1,2500,2024,1
1325,2024-01-02,C002,Mouse,2,800,2024,1
1326,2024-01-03,C003,Keyboard,1,1500,2024,1
1327,2024-01-03,C003,Keyboard,1,1500,2024,1
1328,2024-01-03,C001,Monitor,1,12000,2024,1
1329,2024-01-04,C004,Headphones,1,2500,2024,1
1330,2024-01-01,C001,Laptop,1,55000,2024,1
1331,2024-01-04,C004,Headphones,1,2500,2024,1
1332,2024-01-04,C004,Headphones,1,2500,2024,1
1333,2024-01-03,C001,Monitor,1,12000,2024,1
1334,2024-01-01,C001,Laptop,1,55000,2024,1
1335,2024-01-03,C001,Monitor,1,12000,2024,1
1336,2024-01-01,C001,Laptop,1,55000,2024,1
1337,2024-01-02,C002,Mouse,2,800,2024,1
1338,2024-01-01,C001,Laptop,1,55000,2024,1
1339,2024-01-03,C001,Monitor,1,12000,2024,1
1340,2024-01-04,C004,Headphones,1,2500,2024,1
1341,2024-01-01,C001,Laptop,1,55000,2024,1
1342,2024-01-01,C001,Laptop,1,55000,2024,1
1343,2024-01-03,C003,Keyboard,1,1500,2024,1
1344,2024-01-04,C004,Headphones,1,2500,2024,1
1345,2024-01-02,C002,Mouse,2,800,2024,1
1346,2024-01-03,C001,Monitor,1,12000,2024,1
1347,2024-01-02,C002,Mouse,2,800,2024,1
1348,2024-01-04,C004,Headphones,1,2500,2024,1
1349,2024-01-01,C001,Laptop,1,55000,2024,1
1350,2024-01-01,C001,Laptop,1,55000,2024,1
1351,2024-01-04,C004,Headphones,1,2500,2024,1
1352,2024-01-01,C001,Laptop,1,55000,2024,1
1353,2024-01-01,C001,Laptop,1,55000,2024,1
1354,2024-01-01,C001,Laptop,1,55000,2024,1
1355,2024-01-03,C001,Monitor,1,12000,2024,1
1356,2024-01-03,C001,Monitor,1,12000,2024,1
1357,2024-01-03,C003,Keyboard,1,1500,2024,1
1358,2024-01-02,C002,Mouse,2,800,2024,1
1359,2024-01-04,C004,Headphones,1,2500,2024,1
1360,2024-01-04,C004,Headphones,1,2500,2024,1
1361,2024-01-04,C004,Headphones,1,2500,2024,1
1362,2024-01-03,C003,Keyboard,1,1500,2024,1
1363,2024-01-03,C001,Monitor,1,12000,2024,1
1364,2024-01-03,C003,Keyboard,1,1500,2024,1
1365,2024-01-04,C004,Headphones,1,2500,2024,1
1366,2024-01-02,C002,Mouse,2,800,2024,1
1367,2024-01-01,C001,Laptop,1,55000,2024,1
1368,2024-01-03,C001,Monitor,1,12000,2024,1
1369,2024-01-03,C001,Monitor,1,12000,2024,1
1370,2024-01-03,C003,Keyboard,1,1500,2024,1
1371,2024-01-03,C001,Monitor,1,12000,2024,1
1372,2024-01-04,C004,Headphones,1,2500,2024,1
1373,2024-01-04,C004,Headphones,1,2500,2024,1
1374,2024-01-03,C003,Keyboard,1,1500,2024,1
1375,2024-01-04,C004,Headphones,1,2500,2024,1
1376,2024-01-02,C002,Mouse,2,800,2024,1
1377,2024-01-03,C003,Keyboard,1,1500,2024,1
1378,2024-01-02,C002,Mouse,2,800,2024,1
1379,2024-01-01,C001,Laptop,1,55000,2024,1
1380,2024-01-02,C002,Mouse,2,800,2024,1
1381,2024-01-01,C001,Laptop,1,55000,2024,1
1382,2024-01-01,C001,Laptop,1,55000,2024,1
1383,2024-01-02,C002,Mouse,2,800,2024,1
1384,2024-01-03,C003,Keyboard,1,1500,2024,1
1385,2024-01-04,C004,Headphones,1,2500,2024,1
1386,2024-01-04,C004,Headphones,1,2500,2024,1
1387,2024-01-01,C001,Laptop,1,55000,2024,1
1388,2024-01-01,C001,Laptop,1,55000,2024,1
1389,2024-01-03,C003,Keyboard,1,1500,2024,1
1390,2024-01-03,C001,Monitor,1,12000,2024,1
1391,2024-01-02,C002,Mouse,2,800,2024,1
1392,2024-01-01,C001,Laptop,1,55000,2024,1
1393,2024-01-04,C004,Headphones,1,2500,2024,1
1394,2024-01-03,C003,Keyboard,1,1500,2024,1
1395,2024-01-02,C002,Mouse,2,800,2024,1
1396,2024-01-03,C003,Keyboard,1,1500,2024,1
1397,2024-01-02,C002,Mouse,2,800,2024,1
1398,2024-01-02,C002,Mouse,2,800,2024,1
1399,2024-01-01,C001,Laptop,1,55000,2024,1
1400,2024-01-03,C003,Keyboard,1,1500,2024,1
1401,2024-01-03,C003,Keyboard,1,1500,2024,1
1402,2024-01-04,C004,Headphones,1,2500,2024,1
1403,2024-01-04,C004,Headphones,1,2500,2024,1
1404,2024-01-01,C001,Laptop,1,55000,2024,1
1405,2024-01-01,C001,Laptop,1,55000,2024,1
1406,2024-01-03,C001,Monitor,1,12000,2024,1
1407,2024-01-04,C004,Headphones,1,2500,2024,1
1408,2024-01-02,C002,Mouse,2,800,2024,1
1409,2024-01-03,C003,Keyboard,1,1500,2024,1
1410,2024-01-01,C001,Laptop,1,55000,2024,1
1411,2024-01-03,C003,Keyboard,1,1500,2024,1
1412,2024-01-03,C003,Keyboard,1,1500,2024,1
1413,2024-01-03,C001,Monitor,1,12000,2024,1
1414,2024-01-04,C004,Headphones,1,2500,2024,1
1415,2024-01-01,C001,Laptop,1,55000,2024,1
1416,2024-01-03,C003,Keyboard,1,1500,2024,1
1417,2024-01-01,C001,Laptop,1,55000,2024,1
1418,2024-01-02,C002,Mouse,2,800,2024,1
1419,2024-01-03,C001,Monitor,1,12000,2024,1
1420,2024-01-02,C002,Mouse,2,800,2024,1
1421,2024-01-01,C001,Laptop,1,55000,2024,1
1422,2024-01-01,C001,Laptop,1,55000,2024,1
1423,2024-01-04,C004,Headphones,1,2500,2024,1
1424,2024-01-03,C003,Keyboard,1,1500,2024,1
1425,2024-01-03,C003,Keyboard,1,1500,2024,1
1426,2024-01-02,C002,Mouse,2,800,2024,1
1427,2024-01-03,C001,Monitor,1,12000,2024,1
1428,2024-01-03,C003,Keyboard,1,1500,2024,1
1429,2024-01-04,C004,Headphones,1,2500,2024,1
1430,2024-01-02,C002,Mouse,2,800,2024,1
1431,2024-01-02,C002,Mouse,2,800,2024,1
1432,2024-01-04,C004,Headphones,1,2500,2024,1
1433,2024-01-03,C001,Monitor,1,12000,2024,1
1434,2024-01-04,C004,Headphones,1,2500,2024,1
1435,2024-01-03,C001,Monitor,1,12000,2024,1
1436,2024-01-04,C004,Headphones,1,2500,2024,1
1437,2024-01-04,C004,Headphones,1,2500,2024,1
1438,2024-01-01,C001,Laptop,1,55000,2024,1
1439,2024-01-02,C002,Mouse,2,800,2024,1
1440,2024-01-04,C004,Headphones,1,2500,2024,1
1441,2024-01-04,C004,Headphones,1,2500,2024,1
1442,2024-01-03,C003,Keyboard,1,1500,2024,1
1443,2024-01-02,C002,Mouse,2,800,2024,1
1444,2024-01-03,C003,Keyboard,1,1500,2024,1
1445,2024-01-02,C002,Mouse,2,800,2024,1
1446,2024-01-03,C003,Keyboard,1,1500,2024,1
1447,2024-01-04,C004,Headphones,1,2500,2024,1
1448,2024-01-04,C004,Headphones,1,2500,2024,1
1449,2024-01-01,C001,Laptop,1,55000,2024,1
1450,2024-01-03,C003,Keyboard,1,1500,2024,1
1451,2024-01-03,C001,Monitor,1,12000,2024,1
1452,2024-01-01,C001,Laptop,1,55000,2024,1
1453,2024-01-03,C003,Keyboard,1,1500,2024,1
1454,2024-01-03,C003,Keyboard,1,1500,2024,1
1455,2024-01-01,C001,Laptop,1,55000,2024,1
1456,2024-01-04,C004,Headphones,1,2500,2024,1
1457,2024-01-03,C003,Keyboard,1,1500,2024,1
1458,2024-01-04,C004,Headphones,1,2500,2024,1
1459,2024-01-01,C001,Laptop,1,55000,2024,1
1460,2024-01-04,C004,Headphones,1,2500,2024,1
1461,2024-01-02,C002,Mouse,2,800,2024,1
1462,2024-01-03,C001,Monitor,1,12000,2024,1
1463,2024-01-03,C003,Keyboard,1,1500,2024,1
1464,2024-01-03,C001,Monitor,1,12000,2024,1
1465,2024-01-04,C004,Headphones,1,2500,2024,1
1466,2024-01-03,C003,Keyboard,1,1500,2024,1
1467,2024-01-04,C004,Headphones,1,2500,2024,1
1468,2024-01-02,C002,Mouse,2,800,2024,1
1469,2024-01-01,C001,Laptop,1,55000,2024,1
1470,2024-01-03,C003,Keyboard,1,1500,2024,1
1471,2024-01-02,C002,Mouse,2,800,2024,1
1472,2024-01-02,C002,Mouse,2,800,2024,1
1473,2024-01-03,C003,Keyboard,1,1500,2024,1
1474,2024-01-04,C004,Headphones,1,2500,2024,1
1475,2024-01-02,C002,Mouse,2,800,2024,1
1476,2024-01-03,C001,Monitor,1,12000,2024,1
1477,2024-01-02,C002,Mouse,2,800,2024,1
1478,2024-01-04,C004,Headphones,1,2500,2024,1
1479,2024-01-04,C004,Headphones,1,2500,2024,1
1480,2024-01-03,C001,Monitor,1,12000,2024,1
1481,2024-01-02,C002,Mouse,2,800,2024,1
1482,2024-01-04,C004,Headphones,1,2500,2024,1
1483,2024-01-03,C003,Keyboard,1,1500,2024,1
1484,2024-01-01,C001,Laptop,1,55000,2024,1
1485,2024-01-01,C001,Laptop,1,55000,2024,1
1486,2024-01-01,C001,Laptop,1,55000,2024,1
1487,2024-01-02,C002,Mouse,2,800,2024,1
1488,2024-01-03,C001,Monitor,1,12000,2024,1
1489,2024-01-04,C004,Headphones,1,2500,2024,1
1490,2024-01-03,C003,Keyboard,1,1500,2024,1
1491,2024-01-03,C003,Keyboard,1,1500,2024,1
1492,2024-01-02,C002,Mouse,2,800,2024,1
1493,2024-01-01,C001,Laptop,1,55000,2024,1
1494,2024-01-02,C002,Mouse,2,800,2024,1
1495,2024-01-03,C001,Monitor,1,12000,2024,1
1496,2024-01-03,C001,Monitor,1,12000,2024,1
1497,2024-01-04,C004,Headphones,1,2500,2024,1
1498,2024-01-04,C004,Headphones,1,2500,2024,1
1499,2024-01-03,C001,Monitor,1,12000,2024,1
1500,2024-01-03,C001,Monitor,1,12000,2024,1
1501,2024-01-03,C001,Monitor,1,12000,2024,1
1502,2024-01-02,C002,Mouse,2,800,2024,1
1503,2024-01-03,C001,Monitor,1,12000,2024,1
1504,2024-01-03,C003,Keyboard,1,1500,2024,1
1505,2024-01-01,C001,Laptop,1,55000,2024,1
1506,2024-01-03,C001,Monitor,1,12000,2024,1
1507,2024-01-01,C001,Laptop,1,55000,2024,1
1508,2024-01-02,C002,Mouse,2,800,2024,1
1509,2024-01-01,C001,Laptop,1,55000,2024,1
1510,2024-01-02,C002,Mouse,2,800,2024,1
1511,2024-01-03,C003,Keyboard,1,1500,2024,1
1512,2024-01-02,C002,Mouse,2,800,2024,1
1513,2024-01-02,C002,Mouse,2,800,2024,1
1514,2024-01-04,C004,Headphones,1,2500,2024,1
1515,2024-01-03,C001,Monitor,1,12000,2024,1
1516,2024-01-03,C001,Monitor,1,12000,2024,1
1517,2024-01-03,C003,Keyboard,1,1500,2024,1
1518,2024-01-03,C003,Keyboard,1,1500,2024,1
1519,2024-01-03,C001,Monitor,1,12000,2024,1
1520,2024-01-04,C004,Headphones,1,2500,2024,1
1521,2024-01-03,C001,Monitor,1,12000,2024,1
1522,2024-01-04,C004,Headphones,1,2500,2024,1
1523,2024-01-03,C003,Keyboard,1,1500,2024,1
1524,2024-01-01,C001,Laptop,1,55000,2024,1
1525,2024-01-03,C003,Keyboard,1,1500,2024,1
1526,2024-01-03,C003,Keyboard,1,1500,2024,1
1527,2024-01-02,C002,Mouse,2,800,2024,1
1528,2024-01-02,C002,Mouse,2,800,2024,1
1529,2024-01-02,C002,Mouse,2,800,2024,1
1530,2024-01-02,C002,Mouse,2,800,2024,1
1531,2024-01-04,C004,Headphones,1,2500,2024,1
1532,2024-01-03,C001,Monitor,1,12000,2024,1
1533,2024-01-01,C001,Laptop,1,55000,2024,1
1534,2024-01-03,C003,Keyboard,1,1500,2024,1
1535,2024-01-04,C004,Headphones,1,2500,2024,1
1536,2024-01-01,C001,Laptop,1,55000,2024,1
1537,2024-01-04,C004,Headphones,1,2500,2024,1
1538,2024-01-04,C004,Headphones,1,2500,2024,1
1539,2024-01-03,C003,Keyboard,1,1500,2024,1
1540,2024-01-03,C001,Monitor,1,12000,2024,1
1541,2024-01-02,C002,Mouse,2,800,2024,1
1542,2024-01-03,C001,Monitor,1,12000,2024,1
1543,2024-01-03,C003,Keyboard,1,1500,2024,1
1544,2024-01-03,C003,Keyboard,1,1500,2024,1
1545,2024-01-03,C003,Keyboard,1,1500,2024,1
1546,2024-01-01,C001,Laptop,1,55000,2024,1
1547,2024-01-03,C001,Monitor,1,12000,2024,1
1548,2024-01-03,C001,Monitor,1,12000,2024,1
1549,2024-01-04,C004,Headphones,1,2500,2024,1
1550,2024-01-04,C004,Headphones,1,2500,2024,1
1551,2024-01-04,C004,Headphones,1,2500,2024,1
1552,2024-01-03,C003,Keyboard,1,1500,2024,1
1553,2024-01-03,C001,Monitor,1,12000,2024,1
1554,2024-01-03,C003,Keyboard,1,1500,2024,1
1555,2024-01-01,C001,Laptop,1,55000,2024,1
1556,2024-01-04,C004,Headphones,1,2500,2024,1
1557,2024-01-03,C003,Keyboard,1,1500,2024,1
1558,2024-01-03,C003,Keyboard,1,1500,2024,1
1559,2024-01-01,C001,Laptop,1,55000,2024,1
1560,2024-01-02,C002,Mouse,2,800,2024,1
1561,2024-01-03,C001,Monitor,1,12000,2024,1
1562,2024-01-02,C002,Mouse,2,800,2024,1
1563,2024-01-04,C004,Headphones,1,2500,2024,1
1564,2024-01-03,C003,Keyboard,1,1500,2024,1
1565,2024-01-01,C001,Laptop,1,55000,2024,1
1566,2024-01-01,C001,Laptop,1,55000,2024,1
1567,2024-01-03,C001,Monitor,1,12000,2024,1
1568,2024-01-02,C002,Mouse,2,800,2024,1
1569,2024-01-03,C001,Monitor,1,12000,2024,1
1570,2024-01-03,C003,Keyboard,1,1500,2024,1
1571,2024-01-03,C001,Monitor,1,12000,2024,1
1572,2024-01-01,C001,Laptop,1,55000,2024,1
1573,2024-01-01,C001,Laptop,1,55000,2024,1
1574,2024-01-04,C004,Headphones,1,2500,2024,1
1575,2024-01-04,C004,Headphones,1,2500,2024,1
1576,2024-01-03,C003,Keyboard,1,1500,2024,1
1577,2024-01-02,C002,Mouse,2,800,2024,1
